2.184043386315275915e+06,2.177494200782479253e+06,2.158016699631800875e+06,2.126249737898043357e+06,2.083281649780341657e+06,2.030513280605718493e+06,1.969545326615093276e+06,1.902033304041412892e+06,1.829693910511787748e+06,1.754084729193851119e+06,1.676633862021630630e+06,1.598630561489711981e+06,1.521135443911656039e+06,1.444998655199612956e+06,1.370913535138334148e+06,1.300133872231342131e+06,1.232101306886137463e+06,1.167070075919926865e+06,1.105170206593923271e+06,1.046467140330053167e+06,9.909778879088516114e+05,9.386341631086574635e+05,8.893825585597577738e+05,8.430859338518705918e+05,7.995967341511426494e+05,7.588019227677241433e+05,7.205485956799725536e+05,6.846724059565856587e+05,6.510375752974695060e+05,6.194900542634133017e+05,5.899031656598249683e+05,5.621367374605356017e+05,5.360826977818752639e+05,5.116096327676497167e+05,4.886153453631821903e+05,4.669933368658889667e+05,4.466581284233984188e+05,4.275160651649736101e+05,4.094763171373506775e+05,3.924671073826440843e+05,3.764236734635839821e+05,3.612821613248423091e+05,3.469798062241395237e+05,3.334599447003442328e+05,3.206720136455897591e+05,3.085654351765640313e+05,2.970977546869232901e+05,2.862266962521636742e+05,2.759133310495602782e+05,2.661224047306462307e+05
2.176535665023504756e+06,2.169554449965442996e+06,2.148813555151362903e+06,2.115038721962727141e+06,2.069472186141083715e+06,2.013676752211371437e+06,1.949446529374951264e+06,1.878623423920702888e+06,1.803059445510646328e+06,1.724431035306884442e+06,1.644305220417116303e+06,1.563984994090908207e+06,1.484576077758713160e+06,1.406916812727465993e+06,1.331736144349918235e+06,1.260120987260264345e+06,1.191609085807660129e+06,1.126364075390094426e+06,1.064518936061385088e+06,1.006119148581030779e+06,9.511263357694490114e+05,8.994309701697898563e+05,8.509284580691028386e+05,8.054696267340467311e+05,7.628949451324952533e+05,7.230533368647091556e+05,6.857659752491456456e+05,6.508820283182138810e+05,6.182338437236687168e+05,5.876808814271301962e+05,5.590793778331846697e+05,5.322866117817807244e+05,5.071868840273601236e+05,4.836501011859905557e+05,4.615667416570174973e+05,4.408394891662787413e+05,4.213678923876633635e+05,4.030613419026274933e+05,3.858339697324525332e+05,3.696085654361961060e+05,3.543215978586971178e+05,3.399079002668934991e+05,3.263068618261755910e+05,3.134616128218884696e+05,3.013214852069239714e+05,2.898382703616674407e+05,2.789704500489606871e+05,2.686738488985299482e+05,2.589129530101730779e+05,2.496547466565689829e+05
2.164037043423041701e+06,2.156416918560393155e+06,2.133806360382697079e+06,2.097091577600293793e+06,2.047724780376975192e+06,1.987565009492805926e+06,1.918663101878699381e+06,1.843165791749494150e+06,1.763125981043742038e+06,1.680405234877916053e+06,1.596697748870912706e+06,1.513392131229620893e+06,1.431590863164393930e+06,1.352134717945999699e+06,1.275717788607434835e+06,1.203267638902665116e+06,1.134383621176563669e+06,1.069206523269455647e+06,1.007776626107545453e+06,9.500757432543677278e+05,8.959766095518629299e+05,8.453723476536230883e+05,7.980662174829432042e+05,7.539117224503824254e+05,7.127000584764574887e+05,6.742785239778846735e+05,6.384420353492789436e+05,6.050152718080251943e+05,5.738346573972088518e+05,5.447371054131751880e+05,5.175673181359765586e+05,4.921852282715098117e+05,4.684576850658167386e+05,4.462606744527412229e+05,4.254794397687372402e+05,4.060091652639062959e+05,3.877505412736805156e+05,3.706162138733677566e+05,3.545178132068351260e+05,3.393797599724190077e+05,3.251360177692985162e+05,3.117224802875267924e+05,2.990815360703602200e+05,2.871602998512681224e+05,2.759021659491920727e+05,2.652648230167559814e+05,2.552095182381251070e+05,2.456889635713305033e+05,2.366721060015394469e+05,2.281281809384965163e+05
2.155836195496671367e+06,2.147788061075707898e+06,2.123931319524015766e+06,2.085261395667017903e+06,2.033390035397944041e+06,1.970369968409551540e+06,1.898462167220077245e+06,1.819973684747478925e+06,1.737118974540386116e+06,1.651870924875536701e+06,1.565998758551820647e+06,1.480929801772771636e+06,1.397752293991863262e+06,1.317350335416073911e+06,1.240329284503847128e+06,1.167543464728284860e+06,1.098624261784903007e+06,1.033624246846097638e+06,9.725877149086067220e+05,9.154276662231613882e+05,8.619931502481708303e+05,8.121240690121308435e+05,7.656621841820173431e+05,7.224041421553936088e+05,6.821295538410214940e+05,6.446559493780988269e+05,6.097850728327339748e+05,5.773244582225440536e+05,5.470995772726156283e+05,5.189412284022426466e+05,4.926925207834689063e+05,4.682067765428055427e+05,4.453484171957761282e+05,4.239942756755877053e+05,4.040242950481240405e+05,3.853372610771912150e+05,3.678291420826874673e+05,3.514173345730706351e+05,3.360126782877289224e+05,3.215391328137616511e+05,3.079322551447575097e+05,2.951281083771277918e+05,2.830742668260150822e+05,2.717066491932643694e+05,2.609815768112790829e+05,2.508587190071433433e+05,2.412863703761915967e+05,2.322321128888893290e+05,2.236651741439155594e+05,2.155442143563700083e+05
2.146651355494954623e+06,2.137956139931423124e+06,2.112221598305867519e+06,2.070609974880470894e+06,2.015005476717463462e+06,1.947745190945579903e+06,1.871403919759937562e+06,1.788581157187669305e+06,1.701646790004552109e+06,1.612860189193755155e+06,1.523974110243553529e+06,1.436499713359566871e+06,1.351516847615103470e+06,1.269884925180852879e+06,1.192152063957612030e+06,1.119029977681782097e+06,1.050131729227312375e+06,9.855070553873176686e+05,9.250879378286019200e+05,8.687588538624012144e+05,8.163306234135018894e+05,7.676124345849156380e+05,7.223888058625103440e+05,6.804240069774704752e+05,6.414935740236809943e+05,6.053787093809361104e+05,5.718668645465129521e+05,5.407570034397399286e+05,5.118595182179042022e+05,4.850025062650242471e+05,4.600203607293771929e+05,4.367612593111782917e+05,4.150872095780114760e+05,3.948776704419783200e+05,3.760036839476455352e+05,3.583719857326599886e+05,3.418786365571812494e+05,3.264347091254072147e+05,3.119567682345483918e+05,2.983694804566279636e+05,2.856097957725658198e+05,2.736149158568575513e+05,2.623347047959945048e+05,2.517047056224138069e+05,2.416835484158488398e+05,2.322333736568144523e+05,2.233031785914784414e+05,2.148667355080593552e+05,2.068807303333832533e+05,1.993230204513607314e+05
2.141198720448500942e+06,2.132070106466017198e+06,2.105083262195155490e+06,2.061518397171372315e+06,2.003434290410024580e+06,1.933416555730038323e+06,1.854202451080697589e+06,1.768578537735884544e+06,1.679107859398310538e+06,1.588080971060395939e+06,1.497384873473640298e+06,1.408486800085786032e+06,1.322474688396158861e+06,1.240185036896181758e+06,1.162122378978427267e+06,1.088885377244068775e+06,1.020097969541768660e+06,9.558016245076636551e+05,8.958573590867614839e+05,8.401320813461929793e+05,7.884175309280313086e+05,7.404824985520750051e+05,6.960859090934792766e+05,6.549800285732921911e+05,6.169256126895786729e+05,5.816873511562338099e+05,5.490477441963539459e+05,5.187948563219894422e+05,4.907411155028386274e+05,4.647008445559282554e+05,4.405086227549843024e+05,4.180109329590207781e+05,3.970688751114096958e+05,3.775641614560156013e+05,3.593626743732902105e+05,3.423766608471834916e+05,3.265002775261111674e+05,3.116454451076058904e+05,2.977298680028269882e+05,2.846803192642121576e+05,2.724327376178455306e+05,2.609329627651703195e+05,2.501118636162952753e+05,2.399252858868177282e+05,2.303326391801402497e+05,2.212797876221438637e+05,2.127384285032171174e+05,2.046634274467642535e+05,1.970307430306652386e+05,1.898023260017195134e+05
2.131647254598017782e+06,2.121873018328723963e+06,2.093015763228850905e+06,2.046558402263499796e+06,1.984854262472975999e+06,1.910763667914844584e+06,1.827424727658897405e+06,1.737865390416995157e+06,1.644838233356529614e+06,1.550784495186950313e+06,1.457664182182017015e+06,1.366923111390790436e+06,1.279710237724294653e+06,1.196725751105252886e+06,1.118426878797628684e+06,1.045204867643958190e+06,9.768175810046202969e+05,9.131635605319268070e+05,8.540927220417994540e+05,7.993987651671292260e+05,7.488362205041941488e+05,7.021391292303951923e+05,6.590295857371898601e+05,6.192414725443082862e+05,5.825067115583309205e+05,5.485857184038627893e+05,5.172365616657451610e+05,4.882419319177130819e+05,4.614137130964588723e+05,4.365566047239471227e+05,4.135028858350910014e+05,3.920980762296041939e+05,3.722154036638247198e+05,3.537033207161293249e+05,3.364700267480468028e+05,3.203984287977293134e+05,3.053932486903345562e+05,2.913679651011419483e+05,2.782429184767141705e+05,2.659464461349787889e+05,2.544221111832078022e+05,2.435964379588274460e+05,2.334233022146769217e+05,2.238588106181211479e+05,2.148468744041424652e+05,2.063567733832292142e+05,1.983421707276630041e+05,1.907768457593825296e+05,1.836224035376324609e+05,1.768562857968582830e+05
2.131161123518368229e+06,2.120924632979182061e+06,2.090737605617668713e+06,2.042220208932849346e+06,1.977935157679510769e+06,1.900993187341185752e+06,1.814738166686923010e+06,1.722401580078580417e+06,1.626877504303915892e+06,1.530696280647787964e+06,1.435863278594049625e+06,1.343821970424350817e+06,1.255705415914209560e+06,1.172171241394116078e+06,1.093636167102342239e+06,1.020348875830601901e+06,9.521063002602986526e+05,8.887808767404441023e+05,8.301844942394049140e+05,7.760736403144380311e+05,7.261717831004429609e+05,6.801788569841808639e+05,6.378207420105860801e+05,5.987930378949433798e+05,5.628204654132174328e+05,5.296591196018668124e+05,4.990555592960666982e+05,4.708032716251337552e+05,4.446836920556071564e+05,4.205107664946935838e+05,3.981155902972914046e+05,3.773428337605721317e+05,3.580664975984944031e+05,3.401449156192752416e+05,3.234515999321860727e+05,3.079061174085653038e+05,2.934017236849346664e+05,2.798528594004630577e+05,2.671891190595653607e+05,2.553235259820891952e+05,2.442017568760300928e+05,2.337661181424763054e+05,2.239690879154380236e+05,2.147511901467649150e+05,2.060785522507953865e+05,1.979025997484725958e+05,1.901943986681051319e+05,1.829141492013250536e+05,1.760368278273268370e+05,1.695314885830360581e+05
2.121806300957098138e+06,2.110941404220688622e+06,2.078943646739295684e+06,2.027651225607211236e+06,1.959921223766213050e+06,1.879227481812386308e+06,1.789210885130492970e+06,1.693332637115063611e+06,1.594816890416376526e+06,1.496155208928685868e+06,1.399446280021768762e+06,1.306111357990638120e+06,1.217246478169291280e+06,1.133437528340668650e+06,1.055011926959756995e+06,9.820306951129278168e+05,9.143852933278338751e+05,8.518817387354739476e+05,7.942711513834835496e+05,7.412601346506524133e+05,6.925338639535160037e+05,6.477717866173557704e+05,6.066583557143755024e+05,5.688702858421106357e+05,5.341394163701783400e+05,5.021784194249049178e+05,4.727405163364126929e+05,4.456189293745880714e+05,4.205863871696380666e+05,3.974551070017137099e+05,3.760713625758272246e+05,3.562470451784827164e+05,3.378740324341591913e+05,3.207985941539420746e+05,3.049328208707842277e+05,2.901608312488882220e+05,2.763900567187482375e+05,2.635447302115261555e+05,2.515319149598041258e+05,2.402928671109044808e+05,2.297653194318594469e+05,2.198976368702994660e+05,2.106292275999024278e+05,2.019216498991755361e+05,1.937259121629001456e+05,1.860092289316903043e+05,1.787319252741045202e+05,1.718654787075939239e+05,1.653789740985646786e+05,1.592447075160825043e+05
2.114041527673581149e+06,2.102756484410240315e+06,2.069550739807603415e+06,2.016411433069918538e+06,1.946423859353360254e+06,1.863261212719114497e+06,1.770823937910151901e+06,1.672766529812384397e+06,1.572345744363602484e+06,1.472239721986845834e+06,1.374421230640260037e+06,1.280449300017751288e+06,1.191261745450096438e+06,1.107433331465265248e+06,1.029181216916006408e+06,9.565773865943073761e+05,8.894465189384703990e+05,8.275885025036761072e+05,7.707134662951519713e+05,7.185196411241032183e+05,6.706308070409918437e+05,6.267481625655860407e+05,5.864723696811702102e+05,5.495581620668951655e+05,5.156630956111929263e+05,4.845138644158106181e+05,4.558598216655604774e+05,4.294927152032179292e+05,4.051817816341042053e+05,3.827388005781976972e+05,3.620101233240240836e+05,3.428080506407617358e+05,3.250250583111749729e+05,3.085208969339361647e+05,2.931834003154672682e+05,2.789114768734966055e+05,2.656139697658705409e+05,2.532086244716773508e+05,2.416212684341463610e+05,2.307901622134159843e+05,2.206431947727442603e+05,2.111314112555413449e+05,2.022078531179834681e+05,1.938206720416621247e+05,1.859340530072019028e+05,1.785063816900425300e+05,1.715060058718025393e+05,1.649008027767634776e+05,1.586616979752506304e+05,1.527632005488143186e+05
2.108291598845517728e+06,2.096356318937765202e+06,2.061288880205893423e+06,2.005324750868908595e+06,1.931849264187870780e+06,1.844959415161679965e+06,1.748848076580621768e+06,1.647452450848383363e+06,1.544196905735456618e+06,1.441852773655379191e+06,1.342398534415200353e+06,1.247371885198095813e+06,1.157642469271386741e+06,1.073708185885845684e+06,9.957036216847068863e+05,9.234920577061392833e+05,8.570194723197011044e+05,7.959896960157969734e+05,7.400981706184862414e+05,6.889587839240395697e+05,6.421985511960346485e+05,5.994210442667611642e+05,5.603059466395539930e+05,5.245211450047916733e+05,4.917297125533681829e+05,4.616509069534780574e+05,4.340516699726480292e+05,4.086735773883166257e+05,3.853072577783262241e+05,3.637640894450948690e+05,3.438898238427418983e+05,3.254992624891969026e+05,3.084841224008265417e+05,2.927068074486927362e+05,2.780569766925246804e+05,2.644354408301312942e+05,2.517529701891068835e+05,2.399292241824999510e+05,2.288960216911467141e+05,2.185801770241375198e+05,2.089265609445237205e+05,1.998831698963756789e+05,1.913976191047767643e+05,1.834291905343655671e+05,1.759356490501575172e+05,1.688814550671382167e+05,1.622330719844992273e+05,1.559600738962184696e+05,1.500349347647617979e+05,1.444334425684880116e+05
2.108315980380806141e+06,2.095911745482366765e+06,2.059501471631845692e+06,2.001494857209210051e+06,1.925536076695279684e+06,1.835970354340620106e+06,1.737238381634614198e+06,1.633466406437026337e+06,1.528192586319913855e+06,1.424248786198278423e+06,1.323612376638703048e+06,1.227802308972125174e+06,1.137637610957544297e+06,1.053562151019609533e+06,9.756730036736640614e+05,9.036667561765001155e+05,8.375524619756469037e+05,7.770319244375064736e+05,7.217123794114437187e+05,6.712030883528467966e+05,6.251121123291037511e+05,5.830548265509955818e+05,5.446310265720851021e+05,5.095311051740488037e+05,4.774084868484759354e+05,4.479778268753851880e+05,4.210027994085595710e+05,3.962225057241175091e+05,3.734267233262746595e+05,3.524266228345898562e+05,3.330670366661112639e+05,3.151773588693472557e+05,2.986122897521717241e+05,2.832719078636402264e+05,2.690352006237070309e+05,2.558100230789979105e+05,2.434953872851106571e+05,2.320193122191141010e+05,2.213108657111257780e+05,2.113087099617774074e+05,2.019492092316331691e+05,1.931819715055454581e+05,1.849588352533145808e+05,1.772364525959602906e+05,1.699752331534893310e+05,1.631392653479200380e+05,1.566976810022325662e+05,1.506204566010787094e+05,1.448820010178442171e+05,1.394580069621219300e+05
2.103550276473681442e+06,2.090471119411170250e+06,2.052131589781162795e+06,1.991198186397483805e+06,1.911724265557245119e+06,1.818414084201451391e+06,1.716122176026605302e+06,1.609174295885553351e+06,1.501286893336038105e+06,1.395363140077753924e+06,1.293360885088713374e+06,1.196757771296542138e+06,1.106289836268309271e+06,1.022255047439567628e+06,9.448385155633445829e+05,8.733840983122843318e+05,8.080050275806403952e+05,7.484231527427720139e+05,6.941068852490080753e+05,6.446715116679309867e+05,5.997297771001319634e+05,5.587880468628313392e+05,5.214657761006470537e+05,4.874422186116442899e+05,4.563605124311542604e+05,4.279542059094216675e+05,4.019317202930170461e+05,3.780582509244009270e+05,3.561234279135512188e+05,3.359390513763817144e+05,3.173487906084657297e+05,3.001857000014941441e+05,2.843165190728039597e+05,2.696214835591079318e+05,2.559934331818376959e+05,2.433363719055413967e+05,2.315642023184968275e+05,2.205992629764369631e+05,2.103726599964721827e+05,2.008219652765798091e+05,1.918883889061071095e+05,1.835203548315523949e+05,1.756725681536244228e+05,1.683044595825939614e+05,1.613772145901423355e+05,1.548600657840248314e+05,1.487193046978217026e+05,1.429285938419873128e+05,1.374622588879750983e+05,1.322988513494023064e+05
